case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,prompt_strategy,prompt_text,model_name,parameters,raw_output,parsed_label,is_valid_output,is_violation_expected_label,is_prediction_flip,execution_time,estimated_cost,timestamp,manual_review_notes
orig_payment_issue_001_paraphrase_02_repeat_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,Preciso de suporte com a cobranca porque meu pagamento foi recusado.,payment_issue,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso de suporte com a cobranca porque meu pagamento foi recusado.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,1.1299555000150576,0.000307,2026-06-08T01:55:01.285872+00:00,repetition=1
orig_payment_issue_001_paraphrase_03_repeat_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.,payment_issue,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada:** Relatar um problema técnico/operacional

**Detalhes:**
- **Categoria:** Suporte/Reclamação
- **Tipo de Problema:** Falha no",,False,True,,2.3866330830496736,0.000376,2026-06-08T01:55:03.672677+00:00,repetition=1
orig_payment_issue_001_paraphrase_03_repeat_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.,payment_issue,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,0.9061818340560421,0.00019,2026-06-08T01:55:04.579010+00:00,repetition=1
orig_payment_issue_001_paraphrase_03_repeat_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.,payment_issue,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,1.0843980420031585,0.000308,2026-06-08T01:55:05.663499+00:00,repetition=1
orig_payment_issue_001_punctuation_01_repeat_01,orig_payment_issue_001,punctuation,Meu pagamento foi recusado.,meu pagamento foi recusado...,payment_issue,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""meu pagamento foi recusado...""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada:** Relatar um problema com pagamento

## Detalhes:

- **Tipo de Problema:** Falha/Recusa de transação de pagamento
- **Sentimento:**",,False,True,,1.592338833026588,0.000363,2026-06-08T01:55:07.255976+00:00,repetition=1
orig_payment_issue_001_punctuation_01_repeat_01,orig_payment_issue_001,punctuation,Meu pagamento foi recusado.,meu pagamento foi recusado...,payment_issue,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""meu pagamento foi recusado...""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,0.8509087910060771,0.000177,2026-06-08T01:55:08.107023+00:00,repetition=1
orig_payment_issue_001_punctuation_01_repeat_01,orig_payment_issue_001,punctuation,Meu pagamento foi recusado.,meu pagamento foi recusado...,payment_issue,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""meu pagamento foi recusado...""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,0.8365056249895133,0.000295,2026-06-08T01:55:08.943655+00:00,repetition=1
orig_payment_issue_001_capitalization_01_repeat_01,orig_payment_issue_001,capitalization,Meu pagamento foi recusado.,MEU PAGAMENTO FOI RECUSADO.,payment_issue,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""MEU PAGAMENTO FOI RECUSADO.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Mensagem

**Intenção Principal:** Relatar um problema com pagamento recusado

**Detalhes:**
- **Tipo de problema:** Transação financeira rejeitada
- **Sentimento:** Frustração/urgência (",,False,True,,1.325996249972377,0.00036599999999999995,2026-06-08T01:55:10.269796+00:00,repetition=1
orig_payment_issue_001_capitalization_01_repeat_01,orig_payment_issue_001,capitalization,Meu pagamento foi recusado.,MEU PAGAMENTO FOI RECUSADO.,payment_issue,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""MEU PAGAMENTO FOI RECUSADO.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,0.8442058750079013,0.00017999999999999998,2026-06-08T01:55:11.114135+00:00,repetition=1
orig_payment_issue_001_capitalization_01_repeat_01,orig_payment_issue_001,capitalization,Meu pagamento foi recusado.,MEU PAGAMENTO FOI RECUSADO.,payment_issue,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""MEU PAGAMENTO FOI RECUSADO.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""payment_issue""}
```",payment_issue,True,False,False,0.868826582969632,0.000298,2026-06-08T01:55:11.983088+00:00,repetition=1
orig_product_information_001_repeat_01,orig_product_information_001,original,Esse produto tem garantia?,Esse produto tem garantia?,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Obter informações sobre a política de garantia do produto

**Classificação:** Dúvida/Pergunta sobre características do produto

**Detalhes:**
- O cliente quer saber",,False,True,,1.4626674590399489,0.000361,2026-06-08T01:55:13.445882+00:00,repetition=1
orig_product_information_001_repeat_01,orig_product_information_001,original,Esse produto tem garantia?,Esse produto tem garantia?,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,,0.8263337920070626,0.000175,2026-06-08T01:55:14.272326+00:00,repetition=1
orig_product_information_001_repeat_01,orig_product_information_001,original,Esse produto tem garantia?,Esse produto tem garantia?,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,,0.8459235419868492,0.00029299999999999997,2026-06-08T01:55:15.118403+00:00,repetition=1
orig_product_information_001_paraphrase_01_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Quero confirmar uma informacao sobre o produto: esse produto tem garantia.,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Quero confirmar uma informacao sobre o produto: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Principal:** Obter informação/Esclarecer dúvida

O cliente deseja **confirmar se o produto possui garantia**. 

Embora a mensagem seja formulada como uma afirm",,False,True,,1.4996202919865027,0.000372,2026-06-08T01:55:16.618243+00:00,repetition=1
orig_product_information_001_paraphrase_01_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Quero confirmar uma informacao sobre o produto: esse produto tem garantia.,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Quero confirmar uma informacao sobre o produto: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,4.027760084019974,0.000186,2026-06-08T01:55:20.646156+00:00,repetition=1
orig_product_information_001_paraphrase_01_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Quero confirmar uma informacao sobre o produto: esse produto tem garantia.,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Quero confirmar uma informacao sobre o produto: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,0.9509082079748623,0.000304,2026-06-08T01:55:21.597233+00:00,repetition=1
orig_product_information_001_paraphrase_02_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Principal:** Obter informações sobre garantia do produto

O cliente deseja esclarecer uma dúvida específica sobre as **características/especificações** do item, particularmente sobre a **cober",,False,True,,2.511004458006937,0.00037499999999999995,2026-06-08T01:55:24.108413+00:00,repetition=1
orig_product_information_001_paraphrase_02_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,0.806491042021662,0.00018899999999999999,2026-06-08T01:55:24.915042+00:00,repetition=1
orig_product_information_001_paraphrase_02_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,0.9506504170130938,0.000307,2026-06-08T01:55:25.865860+00:00,repetition=1
orig_product_information_001_paraphrase_03_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Preciso saber um detalhe antes de comprar: esse produto tem garantia.,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Preciso saber um detalhe antes de comprar: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção: SOLICITAR INFORMAÇÃO SOBRE GARANTIA**

O cliente deseja obter informações específicas sobre a cobertura de garantia do produto antes de tomar a decisão de compra. Esta é uma",,False,True,,1.5335378750460222,0.000374,2026-06-08T01:55:27.399514+00:00,repetition=1
orig_product_information_001_paraphrase_03_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Preciso saber um detalhe antes de comprar: esse produto tem garantia.,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Preciso saber um detalhe antes de comprar: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,0.9373486249824055,0.000188,2026-06-08T01:55:28.336962+00:00,repetition=1
orig_product_information_001_paraphrase_03_repeat_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Preciso saber um detalhe antes de comprar: esse produto tem garantia.,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso saber um detalhe antes de comprar: esse produto tem garantia.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,1.0003191249561496,0.00030599999999999996,2026-06-08T01:55:29.337502+00:00,repetition=1
orig_product_information_001_punctuation_01_repeat_01,orig_product_information_001,punctuation,Esse produto tem garantia?,esse produto tem garantia?,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Obter informações sobre garantia do produto

**Classificação:** Dúvida/Pergunta sobre características do produto

**Detalhes:**
- O cliente quer saber se o produto",,False,True,,2.303873167023994,0.00035999999999999997,2026-06-08T01:55:31.641572+00:00,repetition=1
orig_product_information_001_punctuation_01_repeat_01,orig_product_information_001,punctuation,Esse produto tem garantia?,esse produto tem garantia?,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,2.1859780410304666,0.000174,2026-06-08T01:55:33.827692+00:00,repetition=1
orig_product_information_001_punctuation_01_repeat_01,orig_product_information_001,punctuation,Esse produto tem garantia?,esse produto tem garantia?,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,1.1264014999615029,0.000292,2026-06-08T01:55:34.954238+00:00,repetition=1
orig_product_information_001_capitalization_01_repeat_01,orig_product_information_001,capitalization,Esse produto tem garantia?,esse produto tem garantia?,product_information,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Obter informações sobre garantia do produto

**Classificação:** Dúvida/Pergunta sobre características do produto

**Detalhes:**
- O cliente quer saber se o produto",,False,True,,1.7114639590145089,0.00035999999999999997,2026-06-08T01:55:36.665859+00:00,repetition=1
orig_product_information_001_capitalization_01_repeat_01,orig_product_information_001,capitalization,Esse produto tem garantia?,esse produto tem garantia?,product_information,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,0.8424249580129981,0.000174,2026-06-08T01:55:37.508381+00:00,repetition=1
orig_product_information_001_capitalization_01_repeat_01,orig_product_information_001,capitalization,Esse produto tem garantia?,esse produto tem garantia?,product_information,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""esse produto tem garantia?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""product_information""}
```",product_information,True,False,False,1.4620062499889173,0.000292,2026-06-08T01:55:38.970506+00:00,repetition=1
orig_account_support_001_repeat_01,orig_account_support_001,original,Nao consigo acessar minha conta.,Nao consigo acessar minha conta.,account_support,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Mensagem

**Intenção Principal:** Relatar um problema técnico / Solicitar suporte

**Detalhes:**
- O cliente está enfrentando uma **dificuldade de acesso** à sua conta
- Trata-se",,False,True,,1.3289619580027647,0.00036599999999999995,2026-06-08T01:55:40.299652+00:00,repetition=1
orig_account_support_001_repeat_01,orig_account_support_001,original,Nao consigo acessar minha conta.,Nao consigo acessar minha conta.,account_support,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""account_support""}
```",account_support,True,False,,1.1350766670075245,0.00017999999999999998,2026-06-08T01:55:41.434888+00:00,repetition=1
orig_account_support_001_repeat_01,orig_account_support_001,original,Nao consigo acessar minha conta.,Nao consigo acessar minha conta.,account_support,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""account_support""}
```",account_support,True,False,,0.8540651250514202,0.000298,2026-06-08T01:55:42.289068+00:00,repetition=1
orig_account_support_001_paraphrase_01_repeat_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,"Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.",account_support,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada:** Suporte técnico / Problema de acesso

**Detalhes:**
- O cliente está com **dificuldade para acessar sua conta**
- Está solicitando **",,False,True,,1.3828850419959053,0.00037799999999999997,2026-06-08T01:55:43.672094+00:00,repetition=1
orig_account_support_001_paraphrase_01_repeat_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,"Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.",account_support,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""account_support""}
```",account_support,True,False,False,0.8900184170342982,0.000192,2026-06-08T01:55:44.562250+00:00,repetition=1
orig_account_support_001_paraphrase_01_repeat_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,"Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.",account_support,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""account_support""}
```",account_support,True,False,False,0.8857751250034198,0.00031,2026-06-08T01:55:45.448181+00:00,repetition=1
orig_account_support_001_paraphrase_02_repeat_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Estou com dificuldade no cadastro ou acesso: nao consigo acessar minha conta.,account_support,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Estou com dificuldade no cadastro ou acesso: nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada:** Suporte técnico / Problema de acesso à conta

**Detalhes:**
- **Categoria:** Dificuldade técnica
- **Problema específico:** Impossibil",,False,True,,1.3427023339900188,0.00037999999999999997,2026-06-08T01:55:46.791100+00:00,repetition=1
orig_account_support_001_paraphrase_02_repeat_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Estou com dificuldade no cadastro ou acesso: nao consigo acessar minha conta.,account_support,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Estou com dificuldade no cadastro ou acesso: nao consigo acessar minha conta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""account_support""}
```",account_support,True,False,False,0.838757292018272,0.000194,2026-06-08T01:55:47.630012+00:00,repetition=1
