case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,manual_review_status,manual_review_notes
orig_delivery_problem_010_paraphrase_03,orig_delivery_problem_010,paraphrase,O status diz que saiu para entrega mas nao chegou ate agora.,"Consta que o motorista saiu para entregar, porém a mercadoria não chegou.",delivery_problem,pending,
orig_delivery_problem_010_punctuation_01,orig_delivery_problem_010,punctuation,O status diz que saiu para entrega mas nao chegou ate agora.,o status diz que saiu para entrega mas nao chegou ate agora...,delivery_problem,pending,
orig_delivery_problem_010_capitalization_01,orig_delivery_problem_010,capitalization,O status diz que saiu para entrega mas nao chegou ate agora.,O status DIZ que SAIU para ENTREGA mas NAO chegou ATE agora.,delivery_problem,pending,
orig_payment_issue_001_paraphrase_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,A transação financeira da minha compra não foi aprovada pelo sistema.,payment_issue,pending,
orig_payment_issue_001_paraphrase_02,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,Minha tentativa de pagamento deu como negada.,payment_issue,pending,
orig_payment_issue_001_paraphrase_03,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,O sistema rejeitou a forma de pagamento que utilizei.,payment_issue,pending,
orig_payment_issue_001_punctuation_01,orig_payment_issue_001,punctuation,Meu pagamento foi recusado.,meu pagamento foi recusado...,payment_issue,pending,
orig_payment_issue_001_capitalization_01,orig_payment_issue_001,capitalization,Meu pagamento foi recusado.,MEU PAGAMENTO FOI RECUSADO.,payment_issue,pending,
orig_payment_issue_002_paraphrase_01,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,Houve um débito duplo na minha fatura ao tentar passar o cartão.,payment_issue,pending,
orig_payment_issue_002_paraphrase_02,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,"Paguei no cartão de crédito, mas a transação foi cobrada duas vezes.",payment_issue,pending,
orig_payment_issue_002_paraphrase_03,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,Identifiquei uma cobrança repetida do mesmo valor no meu extrato do cartão.,payment_issue,pending,
orig_payment_issue_002_punctuation_01,orig_payment_issue_002,punctuation,Tentei pagar com cartao e apareceu uma cobranca duplicada.,tentei pagar com cartao e apareceu uma cobranca duplicada...,payment_issue,pending,
orig_payment_issue_002_capitalization_01,orig_payment_issue_002,capitalization,Tentei pagar com cartao e apareceu uma cobranca duplicada.,tentei pagar com cartao e apareceu uma cobranca duplicada.,payment_issue,pending,
orig_payment_issue_003_paraphrase_01,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,Não consegui efetuar o pagamento do boleto dentro do prazo de validade.,payment_issue,pending,
orig_payment_issue_003_paraphrase_02,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,O prazo do boleto expirou antes que eu pudesse pagar o pedido.,payment_issue,pending,
orig_payment_issue_003_paraphrase_03,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,Perdi a data de vencimento do boleto bancário da minha compra.,payment_issue,pending,
orig_payment_issue_003_punctuation_01,orig_payment_issue_003,punctuation,O boleto venceu antes de eu conseguir concluir a compra.,o boleto venceu antes de eu conseguir concluir a compra...,payment_issue,pending,
orig_payment_issue_003_capitalization_01,orig_payment_issue_003,capitalization,O boleto venceu antes de eu conseguir concluir a compra.,O boleto VENCEU antes DE eu CONSEGUIR concluir A compra.,payment_issue,pending,
orig_payment_issue_004_paraphrase_01,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,"Enviei o dinheiro por PIX faz tempo, mas o sistema ainda não reconheceu o pagamento.",payment_issue,pending,
orig_payment_issue_004_paraphrase_02,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,"Já transferi via PIX, contudo a compra permanece aguardando confirmação.",payment_issue,pending,
orig_payment_issue_004_paraphrase_03,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,"O PIX da minha compra já foi concluído, mas o status do pedido não atualizou.",payment_issue,pending,
orig_payment_issue_004_punctuation_01,orig_payment_issue_004,punctuation,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,fiz o pagamento por PIX mas o pedido ainda nao foi confirmado...,payment_issue,pending,
orig_payment_issue_004_capitalization_01,orig_payment_issue_004,capitalization,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,FIZ O PAGAMENTO POR PIX MAS O PEDIDO AINDA NAO FOI CONFIRMADO.,payment_issue,pending,
orig_payment_issue_005_paraphrase_01,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,O site recusa a aprovação do meu cartão de crédito ao tentar encerrar o pedido.,payment_issue,pending,
orig_payment_issue_005_paraphrase_02,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,"Toda vez que tento pagar com o cartão, ocorre um erro de rejeição no checkout.",payment_issue,pending,
orig_payment_issue_005_paraphrase_03,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,Minha compra não é concluída porque o portal não aceita os dados do meu cartão.,payment_issue,pending,
orig_payment_issue_005_punctuation_01,orig_payment_issue_005,punctuation,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,nao consigo finalizar a compra porque o sistema rejeita meu cartao...,payment_issue,pending,
orig_payment_issue_005_capitalization_01,orig_payment_issue_005,capitalization,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,nao consigo finalizar a compra porque o sistema rejeita meu cartao.,payment_issue,pending,
orig_payment_issue_006_paraphrase_01,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,O valor cobrado final está divergindo do total exibido na tela de compras.,payment_issue,pending,
orig_payment_issue_006_paraphrase_02,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,O sistema me cobrou uma quantia diferente da que constava nos produtos selecionados.,payment_issue,pending,
orig_payment_issue_006_paraphrase_03,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,O preço cobrado na transação está maior do que o preço original do carrinho.,payment_issue,pending,
orig_payment_issue_006_punctuation_01,orig_payment_issue_006,punctuation,A cobranca veio com valor diferente do carrinho.,a cobranca veio com valor diferente do carrinho...,payment_issue,pending,
orig_payment_issue_006_capitalization_01,orig_payment_issue_006,capitalization,A cobranca veio com valor diferente do carrinho.,A cobranca VEIO com VALOR diferente DO carrinho.,payment_issue,pending,
orig_payment_issue_007_paraphrase_01,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,Gostaria de suporte pois a aprovação do meu pagamento está travada como pendente.,payment_issue,pending,
orig_payment_issue_007_paraphrase_02,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,"O status do pagamento da minha compra não muda de pendente, o que devo fazer?",payment_issue,pending,
orig_payment_issue_007_paraphrase_03,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,O processamento do meu pagamento parou e preciso de auxílio para resolver.,payment_issue,pending,
orig_payment_issue_007_punctuation_01,orig_payment_issue_007,punctuation,Preciso de ajuda porque o pagamento ficou pendente.,preciso de ajuda porque o pagamento ficou pendente...,payment_issue,pending,
orig_payment_issue_007_capitalization_01,orig_payment_issue_007,capitalization,Preciso de ajuda porque o pagamento ficou pendente.,PRECISO DE AJUDA PORQUE O PAGAMENTO FICOU PENDENTE.,payment_issue,pending,
orig_payment_issue_008_paraphrase_01,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,"A fatura do meu cartão já acusa a cobrança, mas o pedido sumiu do meu perfil no site.",payment_issue,pending,
orig_payment_issue_008_paraphrase_02,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,"Houve o débito no meu cartão de crédito, porém não há registro da compra na minha conta.",payment_issue,pending,
orig_payment_issue_008_paraphrase_03,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,"Fui cobrado pela compra, mas o pedido não foi listado na minha área de cliente.",payment_issue,pending,
orig_payment_issue_008_punctuation_01,orig_payment_issue_008,punctuation,Meu cartao foi cobrado mas o pedido nao aparece na conta.,meu cartao foi cobrado mas o pedido nao aparece na conta...,payment_issue,pending,
orig_payment_issue_008_capitalization_01,orig_payment_issue_008,capitalization,Meu cartao foi cobrado mas o pedido nao aparece na conta.,meu cartao foi cobrado mas o pedido nao aparece na conta.,payment_issue,pending,
orig_payment_issue_009_paraphrase_01,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,"Estou tentando pagar a fatura digitando o código de barras, mas dá erro de boleto inválido.",payment_issue,pending,
orig_payment_issue_009_paraphrase_02,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,A linha digitável do boleto gerada pelo site não é reconhecida pelo meu banco.,payment_issue,pending,
orig_payment_issue_009_paraphrase_03,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,O código para pagamento do boleto está dando erro na hora de finalizar.,payment_issue,pending,
orig_payment_issue_009_punctuation_01,orig_payment_issue_009,punctuation,O site nao aceita o codigo de pagamento do boleto.,o site nao aceita o codigo de pagamento do boleto...,payment_issue,pending,
orig_payment_issue_009_capitalization_01,orig_payment_issue_009,capitalization,O site nao aceita o codigo de pagamento do boleto.,O site NAO aceita O codigo DE pagamento DO boleto.,payment_issue,pending,
orig_payment_issue_010_paraphrase_01,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,Ocorreu uma falha sistêmica durante a etapa de processamento da transação financeira.,payment_issue,pending,
orig_payment_issue_010_paraphrase_02,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,A transação deu erro logo após eu digitar os dados de pagamento.,payment_issue,pending,
orig_payment_issue_010_paraphrase_03,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,O sistema gerou uma mensagem de erro ao processar o pagamento da compra.,payment_issue,pending,
orig_payment_issue_010_punctuation_01,orig_payment_issue_010,punctuation,Houve erro na hora de processar meu pagamento.,houve erro na hora de processar meu pagamento...,payment_issue,pending,
orig_payment_issue_010_capitalization_01,orig_payment_issue_010,capitalization,Houve erro na hora de processar meu pagamento.,HOUVE ERRO NA HORA DE PROCESSAR MEU PAGAMENTO.,payment_issue,pending,
orig_product_information_001_paraphrase_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Qual é o tempo e as condições de garantia oferecidos para este item?,product_information,pending,
orig_product_information_001_paraphrase_02,orig_product_information_001,paraphrase,Esse produto tem garantia?,Gostaria de saber se o produto vem com garantia de fábrica.,product_information,pending,
orig_product_information_001_paraphrase_03,orig_product_information_001,paraphrase,Esse produto tem garantia?,Existe cobertura de garantia para este artigo?,product_information,pending,
orig_product_information_001_punctuation_01,orig_product_information_001,punctuation,Esse produto tem garantia?,esse produto tem garantia?,product_information,pending,
orig_product_information_001_capitalization_01,orig_product_information_001,capitalization,Esse produto tem garantia?,esse produto tem garantia?,product_information,pending,
orig_product_information_002_paraphrase_01,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,Vocês possuem estoque deste modelo de smartphone na opção de cor preta?,product_information,pending,
orig_product_information_002_paraphrase_02,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,Tem o celular preto disponível para pronta entrega?,product_information,pending,
orig_product_information_002_paraphrase_03,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,O aparelho em questão conta com a variação na cor preta no momento?,product_information,pending,
orig_product_information_002_punctuation_01,orig_product_information_002,punctuation,Gostaria de saber se esse celular esta disponivel na cor preta.,gostaria de saber se esse celular esta disponivel na cor preta...,product_information,pending,
orig_product_information_002_capitalization_01,orig_product_information_002,capitalization,Gostaria de saber se esse celular esta disponivel na cor preta.,GOSTARIA de SABER se ESSE celular ESTA disponivel NA cor PRETA.,product_information,pending,
orig_product_information_003_paraphrase_01,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,"Poderiam me informar as dimensões detalhadas (altura, largura e profundidade) desta mesa?",product_information,pending,
orig_product_information_003_paraphrase_02,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,Quais são as medidas de comprimento e largura desse móvel?,product_information,pending,
orig_product_information_003_paraphrase_03,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,Preciso saber o tamanho preciso desse modelo de mesa.,product_information,pending,
orig_product_information_003_punctuation_01,orig_product_information_003,punctuation,Qual e o tamanho exato dessa mesa?,qual e o tamanho exato dessa mesa?,product_information,pending,
orig_product_information_003_capitalization_01,orig_product_information_003,capitalization,Qual e o tamanho exato dessa mesa?,QUAL E O TAMANHO EXATO DESSA MESA?,product_information,pending,
orig_product_information_004_paraphrase_01,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,O carregador acompanha o computador na embalagem original?,product_information,pending,
orig_product_information_004_paraphrase_02,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,Gostaria de confirmar se a fonte de alimentação está inclusa na compra do laptop.,product_information,pending,
orig_product_information_004_paraphrase_03,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,Esse modelo de notebook já vem com o cabo de carregar?,product_information,pending,
orig_product_information_004_punctuation_01,orig_product_information_004,punctuation,Esse notebook vem com carregador incluso?,esse notebook vem com carregador incluso?,product_information,pending,
orig_product_information_004_capitalization_01,orig_product_information_004,capitalization,Esse notebook vem com carregador incluso?,esse notebook vem com carregador incluso?,product_information,pending,
orig_product_information_005_paraphrase_01,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Existe algum guia de tamanhos disponível para esta peça de vestuário?,product_information,pending,
orig_product_information_005_paraphrase_02,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Onde encontro a tabela com as dimensões dessa roupa em centímetros?,product_information,pending,
orig_product_information_005_paraphrase_03,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Essa peça de roupa possui tabela de medidas para referência?,product_information,pending,
orig_product_information_005_punctuation_01,orig_product_information_005,punctuation,Preciso saber se a roupa tem tabela de medidas.,preciso saber se a roupa tem tabela de medidas...,product_information,pending,
orig_product_information_005_capitalization_01,orig_product_information_005,capitalization,Preciso saber se a roupa tem tabela de medidas.,PRECISO saber SE a ROUPA tem TABELA de MEDIDAS.,product_information,pending,
orig_product_information_006_paraphrase_01,orig_product_information_006,paraphrase,O produto e original ou similar?,Gostaria de esclarecer se o item à venda é de marca oficial ou se é uma réplica/paralelo.,product_information,pending,
orig_product_information_006_paraphrase_02,orig_product_information_006,paraphrase,O produto e original ou similar?,Trata-se de uma mercadoria legítima da fabricante ou de um modelo genérico?,product_information,pending,
orig_product_information_006_paraphrase_03,orig_product_information_006,paraphrase,O produto e original ou similar?,Esse artigo anunciado é original ou trata-se de um produto compatível secundário?,product_information,pending,
orig_product_information_006_punctuation_01,orig_product_information_006,punctuation,O produto e original ou similar?,o produto e original ou similar?,product_information,pending,
orig_product_information_006_capitalization_01,orig_product_information_006,capitalization,O produto e original ou similar?,O PRODUTO E ORIGINAL OU SIMILAR?,product_information,pending,
orig_product_information_007_paraphrase_01,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Quando vocês pretendem restabelecer o estoque deste produto que está indisponível?,product_information,pending,
orig_product_information_007_paraphrase_02,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Há alguma data estimada para que o artigo volte a ficar à venda no site?,product_information,pending,
orig_product_information_007_paraphrase_03,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Este produto esgotado voltará ao catálogo em breve?,product_information,pending,
orig_product_information_007_punctuation_01,orig_product_information_007,punctuation,Vocês tem previsao de reposicao desse item?,vocês tem previsao de reposicao desse item?,product_information,pending,
orig_product_information_007_capitalization_01,orig_product_information_007,capitalization,Vocês tem previsao de reposicao desse item?,vocês tem previsao de reposicao desse item?,product_information,pending,
orig_product_information_008_paraphrase_01,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,"Poderiam me passar a ficha técnica completa (resolução, taxa de atualização, entradas) desta tela?",product_information,pending,
orig_product_information_008_paraphrase_02,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,Quais as principais características de hardware e especificações do monitor?,product_information,pending,
orig_product_information_008_paraphrase_03,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,Quero ver os detalhes técnicos de fabricação desse monitor.,product_information,pending,
orig_product_information_008_punctuation_01,orig_product_information_008,punctuation,Quais sao as especificacoes tecnicas desse monitor?,quais sao as especificacoes tecnicas desse monitor?,product_information,pending,
orig_product_information_008_capitalization_01,orig_product_information_008,capitalization,Quais sao as especificacoes tecnicas desse monitor?,QUAIS sao AS especificacoes TECNICAS desse MONITOR?,product_information,pending,
orig_product_information_009_paraphrase_01,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,O fone de ouvido é compatível com sistemas operacionais Android?,product_information,pending,
orig_product_information_009_paraphrase_02,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,Consigo parear e usar todos os recursos deste fone em um smartphone Android?,product_information,pending,
orig_product_information_009_paraphrase_03,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,Esse modelo de fone de ouvido tem suporte para celulares da linha Android?,product_information,pending,
orig_product_information_009_punctuation_01,orig_product_information_009,punctuation,Esse fone funciona com celular Android?,esse fone funciona com celular Android?,product_information,pending,
orig_product_information_009_capitalization_01,orig_product_information_009,capitalization,Esse fone funciona com celular Android?,ESSE FONE FUNCIONA COM CELULAR ANDROID?,product_information,pending,
orig_product_information_010_paraphrase_01,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Qual é a capacidade máxima de peso em kg que este assento consegue aguentar com segurança?,product_information,pending,
orig_product_information_010_paraphrase_02,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Essa cadeira suporta peso de até quantos quilogramas?,product_information,pending,
orig_product_information_010_paraphrase_03,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Gostaria de saber o limite de carga recomendado para essa cadeira.,product_information,pending,
orig_product_information_010_punctuation_01,orig_product_information_010,punctuation,A cadeira suporta ate quantos quilos?,a cadeira suporta ate quantos quilos?,product_information,pending,
orig_product_information_010_capitalization_01,orig_product_information_010,capitalization,A cadeira suporta ate quantos quilos?,a cadeira suporta ate quantos quilos?,product_information,pending,
orig_account_support_001_paraphrase_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Estou tendo problemas para fazer login na minha área pessoal.,account_support,pending,
orig_account_support_001_paraphrase_02,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Não estou conseguindo entrar no meu perfil cadastrado no site.,account_support,pending,
orig_account_support_001_paraphrase_03,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Minhas credenciais não me deixam acessar minha conta.,account_support,pending,
orig_account_support_001_punctuation_01,orig_account_support_001,punctuation,Nao consigo acessar minha conta.,nao consigo acessar minha conta...,account_support,pending,
orig_account_support_001_capitalization_01,orig_account_support_001,capitalization,Nao consigo acessar minha conta.,NAO consigo ACESSAR minha CONTA.,account_support,pending,
orig_account_support_002_paraphrase_01,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,Não me recordo da senha cadastrada e gostaria de redefini-la para voltar a entrar no sistema.,account_support,pending,
orig_account_support_002_paraphrase_02,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,Preciso restaurar minha conta pois esqueci a palavra-passe de acesso.,account_support,pending,
orig_account_support_002_paraphrase_03,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,Como faço para trocar a senha que perdi e recuperar meu perfil?,account_support,pending,
orig_account_support_002_punctuation_01,orig_account_support_002,punctuation,Esqueci minha senha e preciso recuperar o acesso.,esqueci minha senha e preciso recuperar o acesso...,account_support,pending,
orig_account_support_002_capitalization_01,orig_account_support_002,capitalization,Esqueci minha senha e preciso recuperar o acesso.,ESQUECI MINHA SENHA E PRECISO RECUPERAR O ACESSO.,account_support,pending,
orig_account_support_003_paraphrase_01,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,"Mesmo digitando os dados de login e senha corretos, o sistema recusa a entrada.",account_support,pending,
orig_account_support_003_paraphrase_02,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,"Tenho certeza de que a senha está certa, mas o painel não abre.",account_support,pending,
orig_account_support_003_paraphrase_03,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,"Ocorre falha na autenticação da conta, embora o usuário e senha digitados estejam exatos.",account_support,pending,
orig_account_support_003_punctuation_01,orig_account_support_003,punctuation,Meu login nao entra mesmo com a senha correta.,meu login nao entra mesmo com a senha correta...,account_support,pending,
orig_account_support_003_capitalization_01,orig_account_support_003,capitalization,Meu login nao entra mesmo com a senha correta.,meu login nao entra mesmo com a senha correta.,account_support,pending,
orig_account_support_004_paraphrase_01,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,Como proceder para atualizar o endereço de correio eletrônico vinculado ao meu perfil?,account_support,pending,
orig_account_support_004_paraphrase_02,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,Desejo modificar o endereço de e-mail que está registrado no meu login.,account_support,pending,
orig_account_support_004_paraphrase_03,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,Gostaria de trocar o e-mail de cadastro da minha conta pessoal.,account_support,pending,
orig_account_support_004_punctuation_01,orig_account_support_004,punctuation,Quero alterar o e-mail cadastrado na minha conta.,quero alterar o e-mail cadastrado na minha conta...,account_support,pending,
orig_account_support_004_capitalization_01,orig_account_support_004,capitalization,Quero alterar o e-mail cadastrado na minha conta.,QUERO alterar O e-mail CADASTRADO na MINHA conta.,account_support,pending,
orig_account_support_005_paraphrase_01,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,Percebi que preenchi o número do meu documento de CPF de forma incorreta e quero alterá-lo.,account_support,pending,
orig_account_support_005_paraphrase_02,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,Gostaria de retificar o CPF informado no meu formulário de registro.,account_support,pending,
orig_account_support_005_paraphrase_03,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,Meu cadastro possui um erro no número de CPF e preciso realizar essa correção cadastral.,account_support,pending,
orig_account_support_005_punctuation_01,orig_account_support_005,punctuation,Meu cadastro esta com CPF errado e preciso corrigir.,meu cadastro esta com CPF errado e preciso corrigir...,account_support,pending,
orig_account_support_005_capitalization_01,orig_account_support_005,capitalization,Meu cadastro esta com CPF errado e preciso corrigir.,MEU CADASTRO ESTA COM CPF ERRADO E PRECISO CORRIGIR.,account_support,pending,
orig_account_support_006_paraphrase_01,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,"Estou tentando trocar a senha, mas a mensagem com o link ou token de verificação não chega na caixa de entrada.",account_support,pending,
orig_account_support_006_paraphrase_02,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,"Solicitei o código de verificação para alteração de senha, mas ele não foi enviado.",account_support,pending,
orig_account_support_006_paraphrase_03,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,O e-mail/SMS com o código de recuperação de login está demorando para chegar ou não veio.,account_support,pending,
orig_account_support_006_punctuation_01,orig_account_support_006,punctuation,Nao recebo o codigo para redefinir a senha.,nao recebo o codigo para redefinir a senha...,account_support,pending,
orig_account_support_006_capitalization_01,orig_account_support_006,capitalization,Nao recebo o codigo para redefinir a senha.,nao recebo o codigo para redefinir a senha.,account_support,pending,
orig_account_support_007_paraphrase_01,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,Meu perfil de usuário foi suspenso/bloqueado sem qualquer aviso ou justificativa aparente.,account_support,pending,
orig_account_support_007_paraphrase_02,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,Gostaria de entender por que o meu acesso à conta foi bloqueado de repente.,account_support,pending,
orig_account_support_007_paraphrase_03,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,Fui impedido de logar por conta de um bloqueio e gostaria de saber as razões.,account_support,pending,
orig_account_support_007_punctuation_01,orig_account_support_007,punctuation,Minha conta foi bloqueada e nao sei o motivo.,minha conta foi bloqueada e nao sei o motivo...,account_support,pending,
orig_account_support_007_capitalization_01,orig_account_support_007,capitalization,Minha conta foi bloqueada e nao sei o motivo.,MINHA conta FOI bloqueada E nao SEI o MOTIVO.,account_support,pending,
orig_account_support_008_paraphrase_01,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,Gostaria de efetuar modificações nas minhas informações pessoais salvas no site.,account_support,pending,
orig_account_support_008_paraphrase_02,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,Como faço para alterar meus dados de contato e endereço no banco de dados?,account_support,pending,
orig_account_support_008_paraphrase_03,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,Preciso modificar algumas informações do meu perfil cadastrado.,account_support,pending,
orig_account_support_008_punctuation_01,orig_account_support_008,punctuation,Preciso atualizar meus dados de cadastro.,preciso atualizar meus dados de cadastro...,account_support,pending,
orig_account_support_008_capitalization_01,orig_account_support_008,capitalization,Preciso atualizar meus dados de cadastro.,PRECISO ATUALIZAR MEUS DADOS DE CADASTRO.,account_support,pending,
orig_account_support_009_paraphrase_01,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,"Toda vez que faço o login pelo app, a sessão cai e sou deslogado na mesma hora.",account_support,pending,
orig_account_support_009_paraphrase_02,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,O aplicativo fecha meu login automaticamente logo após eu conseguir acessar.,account_support,pending,
orig_account_support_009_paraphrase_03,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,Estou enfrentando um bug onde o app desloga sozinho logo depois da tela inicial.,account_support,pending,
orig_account_support_009_punctuation_01,orig_account_support_009,punctuation,O aplicativo encerra a sessao sempre que tento entrar.,o aplicativo encerra a sessao sempre que tento entrar...,account_support,pending,
orig_account_support_009_capitalization_01,orig_account_support_009,capitalization,O aplicativo encerra a sessao sempre que tento entrar.,o aplicativo encerra a sessao sempre que tento entrar.,account_support,pending,
orig_account_support_010_paraphrase_01,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,O formulário de registro está apresentando falhas e não consigo concluir meu cadastro no portal.,account_support,pending,
orig_account_support_010_paraphrase_02,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,"Estou tentando me cadastrar no site como novo usuário, mas a criação de conta dá erro.",account_support,pending,
orig_account_support_010_paraphrase_03,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,Não é possível finalizar a inscrição de um perfil no site.,account_support,pending,
orig_account_support_010_punctuation_01,orig_account_support_010,punctuation,Nao consigo criar uma nova conta no site.,nao consigo criar uma nova conta no site...,account_support,pending,
orig_account_support_010_capitalization_01,orig_account_support_010,capitalization,Nao consigo criar uma nova conta no site.,NAO consigo CRIAR uma NOVA conta NO site.,account_support,pending,
orig_other_001_paraphrase_01,orig_other_001,paraphrase,Obrigado pelo atendimento.,Agradeço muito pelo suporte prestado pela equipe de vocês.,other,pending,
orig_other_001_paraphrase_02,orig_other_001,paraphrase,Obrigado pelo atendimento.,Gostaria de expressar meu agradecimento pela ajuda recebida hoje.,other,pending,
