case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,manual_review_status,manual_review_notes
orig_delivery_problem_008_paraphrase_03,orig_delivery_problem_008,paraphrase,Meu produto ficou parado na transportadora.,Ha uma falha no envio do meu pedido: meu produto ficou parado na transportadora.,delivery_problem,pending,
orig_delivery_problem_008_punctuation_01,orig_delivery_problem_008,punctuation,Meu produto ficou parado na transportadora.,meu produto ficou parado na transportadora...,delivery_problem,pending,
orig_delivery_problem_008_capitalization_01,orig_delivery_problem_008,capitalization,Meu produto ficou parado na transportadora.,MEU PRODUTO FICOU PARADO NA TRANSPORTADORA.,delivery_problem,pending,
orig_delivery_problem_009_paraphrase_01,orig_delivery_problem_009,paraphrase,A previsao de entrega passou e nao tive nenhuma atualizacao.,Estou com um problema de entrega: a previsao de entrega passou e nao tive nenhuma atualizacao.,delivery_problem,pending,
orig_delivery_problem_009_paraphrase_02,orig_delivery_problem_009,paraphrase,A previsao de entrega passou e nao tive nenhuma atualizacao.,"Preciso de ajuda com o recebimento do pedido, pois a previsao de entrega passou e nao tive nenhuma atualizacao.",delivery_problem,pending,
orig_delivery_problem_009_paraphrase_03,orig_delivery_problem_009,paraphrase,A previsao de entrega passou e nao tive nenhuma atualizacao.,Ha uma falha no envio do meu pedido: a previsao de entrega passou e nao tive nenhuma atualizacao.,delivery_problem,pending,
orig_delivery_problem_009_punctuation_01,orig_delivery_problem_009,punctuation,A previsao de entrega passou e nao tive nenhuma atualizacao.,a previsao de entrega passou e nao tive nenhuma atualizacao...,delivery_problem,pending,
orig_delivery_problem_009_capitalization_01,orig_delivery_problem_009,capitalization,A previsao de entrega passou e nao tive nenhuma atualizacao.,a previsao de entrega passou e nao tive nenhuma atualizacao.,delivery_problem,pending,
orig_delivery_problem_010_paraphrase_01,orig_delivery_problem_010,paraphrase,O status diz que saiu para entrega mas nao chegou ate agora.,Estou com um problema de entrega: o status diz que saiu para entrega mas nao chegou ate agora.,delivery_problem,pending,
orig_delivery_problem_010_paraphrase_02,orig_delivery_problem_010,paraphrase,O status diz que saiu para entrega mas nao chegou ate agora.,"Preciso de ajuda com o recebimento do pedido, pois o status diz que saiu para entrega mas nao chegou ate agora.",delivery_problem,pending,
orig_delivery_problem_010_paraphrase_03,orig_delivery_problem_010,paraphrase,O status diz que saiu para entrega mas nao chegou ate agora.,Ha uma falha no envio do meu pedido: o status diz que saiu para entrega mas nao chegou ate agora.,delivery_problem,pending,
orig_delivery_problem_010_punctuation_01,orig_delivery_problem_010,punctuation,O status diz que saiu para entrega mas nao chegou ate agora.,o status diz que saiu para entrega mas nao chegou ate agora...,delivery_problem,pending,
orig_delivery_problem_010_capitalization_01,orig_delivery_problem_010,capitalization,O status diz que saiu para entrega mas nao chegou ate agora.,O status DIZ que SAIU para ENTREGA mas NAO chegou ATE agora.,delivery_problem,pending,
orig_payment_issue_001_paraphrase_01,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,"Estou enfrentando um problema no pagamento, pois meu pagamento foi recusado.",payment_issue,pending,
orig_payment_issue_001_paraphrase_02,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,Preciso de suporte com a cobranca porque meu pagamento foi recusado.,payment_issue,pending,
orig_payment_issue_001_paraphrase_03,orig_payment_issue_001,paraphrase,Meu pagamento foi recusado.,A compra teve uma falha relacionada ao pagamento: meu pagamento foi recusado.,payment_issue,pending,
orig_payment_issue_001_punctuation_01,orig_payment_issue_001,punctuation,Meu pagamento foi recusado.,meu pagamento foi recusado...,payment_issue,pending,
orig_payment_issue_001_capitalization_01,orig_payment_issue_001,capitalization,Meu pagamento foi recusado.,MEU PAGAMENTO FOI RECUSADO.,payment_issue,pending,
orig_payment_issue_002_paraphrase_01,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,"Estou enfrentando um problema no pagamento, pois tentei pagar com cartao e apareceu uma cobranca duplicada.",payment_issue,pending,
orig_payment_issue_002_paraphrase_02,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,Preciso de suporte com a cobranca porque tentei pagar com cartao e apareceu uma cobranca duplicada.,payment_issue,pending,
orig_payment_issue_002_paraphrase_03,orig_payment_issue_002,paraphrase,Tentei pagar com cartao e apareceu uma cobranca duplicada.,A compra teve uma falha relacionada ao pagamento: tentei pagar com cartao e apareceu uma cobranca duplicada.,payment_issue,pending,
orig_payment_issue_002_punctuation_01,orig_payment_issue_002,punctuation,Tentei pagar com cartao e apareceu uma cobranca duplicada.,tentei pagar com cartao e apareceu uma cobranca duplicada...,payment_issue,pending,
orig_payment_issue_002_capitalization_01,orig_payment_issue_002,capitalization,Tentei pagar com cartao e apareceu uma cobranca duplicada.,tentei pagar com cartao e apareceu uma cobranca duplicada.,payment_issue,pending,
orig_payment_issue_003_paraphrase_01,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,"Estou enfrentando um problema no pagamento, pois o boleto venceu antes de eu conseguir concluir a compra.",payment_issue,pending,
orig_payment_issue_003_paraphrase_02,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,Preciso de suporte com a cobranca porque o boleto venceu antes de eu conseguir concluir a compra.,payment_issue,pending,
orig_payment_issue_003_paraphrase_03,orig_payment_issue_003,paraphrase,O boleto venceu antes de eu conseguir concluir a compra.,A compra teve uma falha relacionada ao pagamento: o boleto venceu antes de eu conseguir concluir a compra.,payment_issue,pending,
orig_payment_issue_003_punctuation_01,orig_payment_issue_003,punctuation,O boleto venceu antes de eu conseguir concluir a compra.,o boleto venceu antes de eu conseguir concluir a compra...,payment_issue,pending,
orig_payment_issue_003_capitalization_01,orig_payment_issue_003,capitalization,O boleto venceu antes de eu conseguir concluir a compra.,O boleto VENCEU antes DE eu CONSEGUIR concluir A compra.,payment_issue,pending,
orig_payment_issue_004_paraphrase_01,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,"Estou enfrentando um problema no pagamento, pois fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.",payment_issue,pending,
orig_payment_issue_004_paraphrase_02,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,Preciso de suporte com a cobranca porque fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,payment_issue,pending,
orig_payment_issue_004_paraphrase_03,orig_payment_issue_004,paraphrase,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,A compra teve uma falha relacionada ao pagamento: fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,payment_issue,pending,
orig_payment_issue_004_punctuation_01,orig_payment_issue_004,punctuation,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,fiz o pagamento por PIX mas o pedido ainda nao foi confirmado...,payment_issue,pending,
orig_payment_issue_004_capitalization_01,orig_payment_issue_004,capitalization,Fiz o pagamento por PIX mas o pedido ainda nao foi confirmado.,FIZ O PAGAMENTO POR PIX MAS O PEDIDO AINDA NAO FOI CONFIRMADO.,payment_issue,pending,
orig_payment_issue_005_paraphrase_01,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,"Estou enfrentando um problema no pagamento, pois nao consigo finalizar a compra porque o sistema rejeita meu cartao.",payment_issue,pending,
orig_payment_issue_005_paraphrase_02,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,Preciso de suporte com a cobranca porque nao consigo finalizar a compra porque o sistema rejeita meu cartao.,payment_issue,pending,
orig_payment_issue_005_paraphrase_03,orig_payment_issue_005,paraphrase,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,A compra teve uma falha relacionada ao pagamento: nao consigo finalizar a compra porque o sistema rejeita meu cartao.,payment_issue,pending,
orig_payment_issue_005_punctuation_01,orig_payment_issue_005,punctuation,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,nao consigo finalizar a compra porque o sistema rejeita meu cartao...,payment_issue,pending,
orig_payment_issue_005_capitalization_01,orig_payment_issue_005,capitalization,Nao consigo finalizar a compra porque o sistema rejeita meu cartao.,nao consigo finalizar a compra porque o sistema rejeita meu cartao.,payment_issue,pending,
orig_payment_issue_006_paraphrase_01,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,"Estou enfrentando um problema no pagamento, pois a cobranca veio com valor diferente do carrinho.",payment_issue,pending,
orig_payment_issue_006_paraphrase_02,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,Preciso de suporte com a cobranca porque a cobranca veio com valor diferente do carrinho.,payment_issue,pending,
orig_payment_issue_006_paraphrase_03,orig_payment_issue_006,paraphrase,A cobranca veio com valor diferente do carrinho.,A compra teve uma falha relacionada ao pagamento: a cobranca veio com valor diferente do carrinho.,payment_issue,pending,
orig_payment_issue_006_punctuation_01,orig_payment_issue_006,punctuation,A cobranca veio com valor diferente do carrinho.,a cobranca veio com valor diferente do carrinho...,payment_issue,pending,
orig_payment_issue_006_capitalization_01,orig_payment_issue_006,capitalization,A cobranca veio com valor diferente do carrinho.,A cobranca VEIO com VALOR diferente DO carrinho.,payment_issue,pending,
orig_payment_issue_007_paraphrase_01,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,"Estou enfrentando um problema no pagamento, pois preciso de ajuda porque o pagamento ficou pendente.",payment_issue,pending,
orig_payment_issue_007_paraphrase_02,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,Preciso de suporte com a cobranca porque preciso de ajuda porque o pagamento ficou pendente.,payment_issue,pending,
orig_payment_issue_007_paraphrase_03,orig_payment_issue_007,paraphrase,Preciso de ajuda porque o pagamento ficou pendente.,A compra teve uma falha relacionada ao pagamento: preciso de ajuda porque o pagamento ficou pendente.,payment_issue,pending,
orig_payment_issue_007_punctuation_01,orig_payment_issue_007,punctuation,Preciso de ajuda porque o pagamento ficou pendente.,preciso de ajuda porque o pagamento ficou pendente...,payment_issue,pending,
orig_payment_issue_007_capitalization_01,orig_payment_issue_007,capitalization,Preciso de ajuda porque o pagamento ficou pendente.,PRECISO DE AJUDA PORQUE O PAGAMENTO FICOU PENDENTE.,payment_issue,pending,
orig_payment_issue_008_paraphrase_01,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,"Estou enfrentando um problema no pagamento, pois meu cartao foi cobrado mas o pedido nao aparece na conta.",payment_issue,pending,
orig_payment_issue_008_paraphrase_02,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,Preciso de suporte com a cobranca porque meu cartao foi cobrado mas o pedido nao aparece na conta.,payment_issue,pending,
orig_payment_issue_008_paraphrase_03,orig_payment_issue_008,paraphrase,Meu cartao foi cobrado mas o pedido nao aparece na conta.,A compra teve uma falha relacionada ao pagamento: meu cartao foi cobrado mas o pedido nao aparece na conta.,payment_issue,pending,
orig_payment_issue_008_punctuation_01,orig_payment_issue_008,punctuation,Meu cartao foi cobrado mas o pedido nao aparece na conta.,meu cartao foi cobrado mas o pedido nao aparece na conta...,payment_issue,pending,
orig_payment_issue_008_capitalization_01,orig_payment_issue_008,capitalization,Meu cartao foi cobrado mas o pedido nao aparece na conta.,meu cartao foi cobrado mas o pedido nao aparece na conta.,payment_issue,pending,
orig_payment_issue_009_paraphrase_01,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,"Estou enfrentando um problema no pagamento, pois o site nao aceita o codigo de pagamento do boleto.",payment_issue,pending,
orig_payment_issue_009_paraphrase_02,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,Preciso de suporte com a cobranca porque o site nao aceita o codigo de pagamento do boleto.,payment_issue,pending,
orig_payment_issue_009_paraphrase_03,orig_payment_issue_009,paraphrase,O site nao aceita o codigo de pagamento do boleto.,A compra teve uma falha relacionada ao pagamento: o site nao aceita o codigo de pagamento do boleto.,payment_issue,pending,
orig_payment_issue_009_punctuation_01,orig_payment_issue_009,punctuation,O site nao aceita o codigo de pagamento do boleto.,o site nao aceita o codigo de pagamento do boleto...,payment_issue,pending,
orig_payment_issue_009_capitalization_01,orig_payment_issue_009,capitalization,O site nao aceita o codigo de pagamento do boleto.,O site NAO aceita O codigo DE pagamento DO boleto.,payment_issue,pending,
orig_payment_issue_010_paraphrase_01,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,"Estou enfrentando um problema no pagamento, pois houve erro na hora de processar meu pagamento.",payment_issue,pending,
orig_payment_issue_010_paraphrase_02,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,Preciso de suporte com a cobranca porque houve erro na hora de processar meu pagamento.,payment_issue,pending,
orig_payment_issue_010_paraphrase_03,orig_payment_issue_010,paraphrase,Houve erro na hora de processar meu pagamento.,A compra teve uma falha relacionada ao pagamento: houve erro na hora de processar meu pagamento.,payment_issue,pending,
orig_payment_issue_010_punctuation_01,orig_payment_issue_010,punctuation,Houve erro na hora de processar meu pagamento.,houve erro na hora de processar meu pagamento...,payment_issue,pending,
orig_payment_issue_010_capitalization_01,orig_payment_issue_010,capitalization,Houve erro na hora de processar meu pagamento.,HOUVE ERRO NA HORA DE PROCESSAR MEU PAGAMENTO.,payment_issue,pending,
orig_product_information_001_paraphrase_01,orig_product_information_001,paraphrase,Esse produto tem garantia?,Quero confirmar uma informacao sobre o produto: esse produto tem garantia.,product_information,pending,
orig_product_information_001_paraphrase_02,orig_product_information_001,paraphrase,Esse produto tem garantia?,Tenho uma duvida sobre as caracteristicas do item: esse produto tem garantia.,product_information,pending,
orig_product_information_001_paraphrase_03,orig_product_information_001,paraphrase,Esse produto tem garantia?,Preciso saber um detalhe antes de comprar: esse produto tem garantia.,product_information,pending,
orig_product_information_001_punctuation_01,orig_product_information_001,punctuation,Esse produto tem garantia?,esse produto tem garantia?,product_information,pending,
orig_product_information_001_capitalization_01,orig_product_information_001,capitalization,Esse produto tem garantia?,esse produto tem garantia?,product_information,pending,
orig_product_information_002_paraphrase_01,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,Quero confirmar uma informacao sobre o produto: gostaria de saber se esse celular esta disponivel na cor preta.,product_information,pending,
orig_product_information_002_paraphrase_02,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,Tenho uma duvida sobre as caracteristicas do item: gostaria de saber se esse celular esta disponivel na cor preta.,product_information,pending,
orig_product_information_002_paraphrase_03,orig_product_information_002,paraphrase,Gostaria de saber se esse celular esta disponivel na cor preta.,Preciso saber um detalhe antes de comprar: gostaria de saber se esse celular esta disponivel na cor preta.,product_information,pending,
orig_product_information_002_punctuation_01,orig_product_information_002,punctuation,Gostaria de saber se esse celular esta disponivel na cor preta.,gostaria de saber se esse celular esta disponivel na cor preta...,product_information,pending,
orig_product_information_002_capitalization_01,orig_product_information_002,capitalization,Gostaria de saber se esse celular esta disponivel na cor preta.,GOSTARIA de SABER se ESSE celular ESTA disponivel NA cor PRETA.,product_information,pending,
orig_product_information_003_paraphrase_01,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,Quero confirmar uma informacao sobre o produto: qual e o tamanho exato dessa mesa.,product_information,pending,
orig_product_information_003_paraphrase_02,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,Tenho uma duvida sobre as caracteristicas do item: qual e o tamanho exato dessa mesa.,product_information,pending,
orig_product_information_003_paraphrase_03,orig_product_information_003,paraphrase,Qual e o tamanho exato dessa mesa?,Preciso saber um detalhe antes de comprar: qual e o tamanho exato dessa mesa.,product_information,pending,
orig_product_information_003_punctuation_01,orig_product_information_003,punctuation,Qual e o tamanho exato dessa mesa?,qual e o tamanho exato dessa mesa?,product_information,pending,
orig_product_information_003_capitalization_01,orig_product_information_003,capitalization,Qual e o tamanho exato dessa mesa?,QUAL E O TAMANHO EXATO DESSA MESA?,product_information,pending,
orig_product_information_004_paraphrase_01,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,Quero confirmar uma informacao sobre o produto: esse notebook vem com carregador incluso.,product_information,pending,
orig_product_information_004_paraphrase_02,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,Tenho uma duvida sobre as caracteristicas do item: esse notebook vem com carregador incluso.,product_information,pending,
orig_product_information_004_paraphrase_03,orig_product_information_004,paraphrase,Esse notebook vem com carregador incluso?,Preciso saber um detalhe antes de comprar: esse notebook vem com carregador incluso.,product_information,pending,
orig_product_information_004_punctuation_01,orig_product_information_004,punctuation,Esse notebook vem com carregador incluso?,esse notebook vem com carregador incluso?,product_information,pending,
orig_product_information_004_capitalization_01,orig_product_information_004,capitalization,Esse notebook vem com carregador incluso?,esse notebook vem com carregador incluso?,product_information,pending,
orig_product_information_005_paraphrase_01,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Quero confirmar uma informacao sobre o produto: preciso saber se a roupa tem tabela de medidas.,product_information,pending,
orig_product_information_005_paraphrase_02,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Tenho uma duvida sobre as caracteristicas do item: preciso saber se a roupa tem tabela de medidas.,product_information,pending,
orig_product_information_005_paraphrase_03,orig_product_information_005,paraphrase,Preciso saber se a roupa tem tabela de medidas.,Preciso saber um detalhe antes de comprar: preciso saber se a roupa tem tabela de medidas.,product_information,pending,
orig_product_information_005_punctuation_01,orig_product_information_005,punctuation,Preciso saber se a roupa tem tabela de medidas.,preciso saber se a roupa tem tabela de medidas...,product_information,pending,
orig_product_information_005_capitalization_01,orig_product_information_005,capitalization,Preciso saber se a roupa tem tabela de medidas.,PRECISO saber SE a ROUPA tem TABELA de MEDIDAS.,product_information,pending,
orig_product_information_006_paraphrase_01,orig_product_information_006,paraphrase,O produto e original ou similar?,Quero confirmar uma informacao sobre o produto: o produto e original ou similar.,product_information,pending,
orig_product_information_006_paraphrase_02,orig_product_information_006,paraphrase,O produto e original ou similar?,Tenho uma duvida sobre as caracteristicas do item: o produto e original ou similar.,product_information,pending,
orig_product_information_006_paraphrase_03,orig_product_information_006,paraphrase,O produto e original ou similar?,Preciso saber um detalhe antes de comprar: o produto e original ou similar.,product_information,pending,
orig_product_information_006_punctuation_01,orig_product_information_006,punctuation,O produto e original ou similar?,o produto e original ou similar?,product_information,pending,
orig_product_information_006_capitalization_01,orig_product_information_006,capitalization,O produto e original ou similar?,O PRODUTO E ORIGINAL OU SIMILAR?,product_information,pending,
orig_product_information_007_paraphrase_01,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Quero confirmar uma informacao sobre o produto: vocês tem previsao de reposicao desse item.,product_information,pending,
orig_product_information_007_paraphrase_02,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Tenho uma duvida sobre as caracteristicas do item: vocês tem previsao de reposicao desse item.,product_information,pending,
orig_product_information_007_paraphrase_03,orig_product_information_007,paraphrase,Vocês tem previsao de reposicao desse item?,Preciso saber um detalhe antes de comprar: vocês tem previsao de reposicao desse item.,product_information,pending,
orig_product_information_007_punctuation_01,orig_product_information_007,punctuation,Vocês tem previsao de reposicao desse item?,vocês tem previsao de reposicao desse item?,product_information,pending,
orig_product_information_007_capitalization_01,orig_product_information_007,capitalization,Vocês tem previsao de reposicao desse item?,vocês tem previsao de reposicao desse item?,product_information,pending,
orig_product_information_008_paraphrase_01,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,Quero confirmar uma informacao sobre o produto: quais sao as especificacoes tecnicas desse monitor.,product_information,pending,
orig_product_information_008_paraphrase_02,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,Tenho uma duvida sobre as caracteristicas do item: quais sao as especificacoes tecnicas desse monitor.,product_information,pending,
orig_product_information_008_paraphrase_03,orig_product_information_008,paraphrase,Quais sao as especificacoes tecnicas desse monitor?,Preciso saber um detalhe antes de comprar: quais sao as especificacoes tecnicas desse monitor.,product_information,pending,
orig_product_information_008_punctuation_01,orig_product_information_008,punctuation,Quais sao as especificacoes tecnicas desse monitor?,quais sao as especificacoes tecnicas desse monitor?,product_information,pending,
orig_product_information_008_capitalization_01,orig_product_information_008,capitalization,Quais sao as especificacoes tecnicas desse monitor?,QUAIS sao AS especificacoes TECNICAS desse MONITOR?,product_information,pending,
orig_product_information_009_paraphrase_01,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,Quero confirmar uma informacao sobre o produto: esse fone funciona com celular Android.,product_information,pending,
orig_product_information_009_paraphrase_02,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,Tenho uma duvida sobre as caracteristicas do item: esse fone funciona com celular Android.,product_information,pending,
orig_product_information_009_paraphrase_03,orig_product_information_009,paraphrase,Esse fone funciona com celular Android?,Preciso saber um detalhe antes de comprar: esse fone funciona com celular Android.,product_information,pending,
orig_product_information_009_punctuation_01,orig_product_information_009,punctuation,Esse fone funciona com celular Android?,esse fone funciona com celular Android?,product_information,pending,
orig_product_information_009_capitalization_01,orig_product_information_009,capitalization,Esse fone funciona com celular Android?,ESSE FONE FUNCIONA COM CELULAR ANDROID?,product_information,pending,
orig_product_information_010_paraphrase_01,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Quero confirmar uma informacao sobre o produto: a cadeira suporta ate quantos quilos.,product_information,pending,
orig_product_information_010_paraphrase_02,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Tenho uma duvida sobre as caracteristicas do item: a cadeira suporta ate quantos quilos.,product_information,pending,
orig_product_information_010_paraphrase_03,orig_product_information_010,paraphrase,A cadeira suporta ate quantos quilos?,Preciso saber um detalhe antes de comprar: a cadeira suporta ate quantos quilos.,product_information,pending,
orig_product_information_010_punctuation_01,orig_product_information_010,punctuation,A cadeira suporta ate quantos quilos?,a cadeira suporta ate quantos quilos?,product_information,pending,
orig_product_information_010_capitalization_01,orig_product_information_010,capitalization,A cadeira suporta ate quantos quilos?,a cadeira suporta ate quantos quilos?,product_information,pending,
orig_account_support_001_paraphrase_01,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,"Preciso de ajuda com minha conta, pois nao consigo acessar minha conta.",account_support,pending,
orig_account_support_001_paraphrase_02,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Estou com dificuldade no cadastro ou acesso: nao consigo acessar minha conta.,account_support,pending,
orig_account_support_001_paraphrase_03,orig_account_support_001,paraphrase,Nao consigo acessar minha conta.,Quero suporte para resolver um problema de conta: nao consigo acessar minha conta.,account_support,pending,
orig_account_support_001_punctuation_01,orig_account_support_001,punctuation,Nao consigo acessar minha conta.,nao consigo acessar minha conta...,account_support,pending,
orig_account_support_001_capitalization_01,orig_account_support_001,capitalization,Nao consigo acessar minha conta.,NAO consigo ACESSAR minha CONTA.,account_support,pending,
orig_account_support_002_paraphrase_01,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,"Preciso de ajuda com minha conta, pois esqueci minha senha e preciso recuperar o acesso.",account_support,pending,
orig_account_support_002_paraphrase_02,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,Estou com dificuldade no cadastro ou acesso: esqueci minha senha e preciso recuperar o acesso.,account_support,pending,
orig_account_support_002_paraphrase_03,orig_account_support_002,paraphrase,Esqueci minha senha e preciso recuperar o acesso.,Quero suporte para resolver um problema de conta: esqueci minha senha e preciso recuperar o acesso.,account_support,pending,
orig_account_support_002_punctuation_01,orig_account_support_002,punctuation,Esqueci minha senha e preciso recuperar o acesso.,esqueci minha senha e preciso recuperar o acesso...,account_support,pending,
orig_account_support_002_capitalization_01,orig_account_support_002,capitalization,Esqueci minha senha e preciso recuperar o acesso.,ESQUECI MINHA SENHA E PRECISO RECUPERAR O ACESSO.,account_support,pending,
orig_account_support_003_paraphrase_01,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,"Preciso de ajuda com minha conta, pois meu login nao entra mesmo com a senha correta.",account_support,pending,
orig_account_support_003_paraphrase_02,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,Estou com dificuldade no cadastro ou acesso: meu login nao entra mesmo com a senha correta.,account_support,pending,
orig_account_support_003_paraphrase_03,orig_account_support_003,paraphrase,Meu login nao entra mesmo com a senha correta.,Quero suporte para resolver um problema de conta: meu login nao entra mesmo com a senha correta.,account_support,pending,
orig_account_support_003_punctuation_01,orig_account_support_003,punctuation,Meu login nao entra mesmo com a senha correta.,meu login nao entra mesmo com a senha correta...,account_support,pending,
orig_account_support_003_capitalization_01,orig_account_support_003,capitalization,Meu login nao entra mesmo com a senha correta.,meu login nao entra mesmo com a senha correta.,account_support,pending,
orig_account_support_004_paraphrase_01,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,"Preciso de ajuda com minha conta, pois quero alterar o e-mail cadastrado na minha conta.",account_support,pending,
orig_account_support_004_paraphrase_02,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,Estou com dificuldade no cadastro ou acesso: quero alterar o e-mail cadastrado na minha conta.,account_support,pending,
orig_account_support_004_paraphrase_03,orig_account_support_004,paraphrase,Quero alterar o e-mail cadastrado na minha conta.,Quero suporte para resolver um problema de conta: quero alterar o e-mail cadastrado na minha conta.,account_support,pending,
orig_account_support_004_punctuation_01,orig_account_support_004,punctuation,Quero alterar o e-mail cadastrado na minha conta.,quero alterar o e-mail cadastrado na minha conta...,account_support,pending,
orig_account_support_004_capitalization_01,orig_account_support_004,capitalization,Quero alterar o e-mail cadastrado na minha conta.,QUERO alterar O e-mail CADASTRADO na MINHA conta.,account_support,pending,
orig_account_support_005_paraphrase_01,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,"Preciso de ajuda com minha conta, pois meu cadastro esta com CPF errado e preciso corrigir.",account_support,pending,
orig_account_support_005_paraphrase_02,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,Estou com dificuldade no cadastro ou acesso: meu cadastro esta com CPF errado e preciso corrigir.,account_support,pending,
orig_account_support_005_paraphrase_03,orig_account_support_005,paraphrase,Meu cadastro esta com CPF errado e preciso corrigir.,Quero suporte para resolver um problema de conta: meu cadastro esta com CPF errado e preciso corrigir.,account_support,pending,
orig_account_support_005_punctuation_01,orig_account_support_005,punctuation,Meu cadastro esta com CPF errado e preciso corrigir.,meu cadastro esta com CPF errado e preciso corrigir...,account_support,pending,
orig_account_support_005_capitalization_01,orig_account_support_005,capitalization,Meu cadastro esta com CPF errado e preciso corrigir.,MEU CADASTRO ESTA COM CPF ERRADO E PRECISO CORRIGIR.,account_support,pending,
orig_account_support_006_paraphrase_01,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,"Preciso de ajuda com minha conta, pois nao recebo o codigo para redefinir a senha.",account_support,pending,
orig_account_support_006_paraphrase_02,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,Estou com dificuldade no cadastro ou acesso: nao recebo o codigo para redefinir a senha.,account_support,pending,
orig_account_support_006_paraphrase_03,orig_account_support_006,paraphrase,Nao recebo o codigo para redefinir a senha.,Quero suporte para resolver um problema de conta: nao recebo o codigo para redefinir a senha.,account_support,pending,
orig_account_support_006_punctuation_01,orig_account_support_006,punctuation,Nao recebo o codigo para redefinir a senha.,nao recebo o codigo para redefinir a senha...,account_support,pending,
orig_account_support_006_capitalization_01,orig_account_support_006,capitalization,Nao recebo o codigo para redefinir a senha.,nao recebo o codigo para redefinir a senha.,account_support,pending,
orig_account_support_007_paraphrase_01,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,"Preciso de ajuda com minha conta, pois minha conta foi bloqueada e nao sei o motivo.",account_support,pending,
